face_present,face_count,yaw,pitch,roll,left_EAR,right_EAR,gaze_direction,mouth_ratio,face_area,label
1,1,23.8,30.0,9.79,0.27,0.304,2,0.004,0.058,Suspicious
1,1,24.08,30.0,9.57,0.268,0.348,2,0.007,0.058,Suspicious
1,1,23.56,30.0,9.35,0.268,0.328,2,0.006,0.059,Suspicious
1,1,24.32,30.0,9.66,0.27,0.313,2,0.005,0.058,Suspicious
1,1,24.6,30.0,9.64,0.272,0.31,2,0.007,0.059,Suspicious
1,1,24.05,30.0,9.87,0.264,0.307,2,0.007,0.059,Suspicious
1,1,23.69,30.0,9.82,0.265,0.307,2,0.008,0.06,Suspicious
1,1,23.57,30.0,9.54,0.255,0.31,2,0.008,0.06,Suspicious
1,1,23.76,30.0,9.98,0.252,0.279,2,0.007,0.058,Suspicious
1,1,23.93,30.0,9.68,0.248,0.307,2,0.012,0.059,Suspicious
1,1,23.0,30.0,9.68,0.251,0.298,2,0.007,0.059,Suspicious
1,1,22.35,30.0,9.67,0.257,0.305,2,0.008,0.059,Suspicious
1,1,23.3,30.0,9.94,0.247,0.307,2,0.009,0.06,Suspicious
1,1,23.52,30.0,9.55,0.249,0.311,2,0.009,0.061,Suspicious
1,1,22.93,30.0,9.64,0.249,0.307,2,0.007,0.058,Suspicious
1,1,23.12,30.0,9.55,0.253,0.302,2,0.01,0.057,Suspicious
1,1,22.48,30.0,9.71,0.258,0.282,2,0.008,0.057,Suspicious
1,1,21.9,30.0,9.83,0.266,0.296,2,0.009,0.055,Suspicious
1,1,23.25,30.0,9.8,0.258,0.33,2,0.011,0.057,Suspicious
1,1,23.7,30.0,9.91,0.255,0.297,2,0.008,0.056,Suspicious
1,1,23.84,30.0,9.38,0.252,0.318,2,0.009,0.056,Suspicious
1,1,24.18,30.0,9.78,0.261,0.327,2,0.006,0.056,Suspicious
1,1,24.13,30.0,9.21,0.26,0.328,2,0.01,0.056,Suspicious
1,1,23.84,30.0,10.02,0.271,0.302,2,0.007,0.056,Suspicious
1,1,24.19,30.0,9.22,0.267,0.329,2,0.01,0.056,Suspicious
1,1,23.16,30.0,9.59,0.27,0.293,2,0.008,0.057,Suspicious
1,1,23.29,30.0,9.76,0.256,0.305,2,0.009,0.056,Suspicious
1,1,23.27,30.0,9.9,0.253,0.301,2,0.008,0.057,Suspicious
1,1,23.48,30.0,9.96,0.257,0.31,2,0.007,0.058,Suspicious
1,1,24.05,30.0,9.82,0.251,0.307,2,0.008,0.058,Suspicious
1,1,23.95,30.0,9.93,0.265,0.292,2,0.009,0.059,Suspicious
1,1,23.91,30.0,9.45,0.263,0.319,2,0.008,0.058,Suspicious
1,1,23.23,30.0,9.54,0.267,0.315,2,0.007,0.058,Suspicious
1,1,23.14,30.0,9.73,0.256,0.332,2,0.009,0.056,Suspicious
1,1,23.76,30.0,9.78,0.27,0.331,2,0.007,0.057,Suspicious
1,1,23.91,30.0,9.28,0.257,0.319,2,0.008,0.057,Suspicious
1,1,24.15,30.0,9.97,0.287,0.312,2,0.007,0.058,Suspicious
1,1,23.57,30.0,10.01,0.273,0.291,2,0.012,0.058,Suspicious
1,1,23.4,30.0,9.95,0.228,0.265,2,0.008,0.059,Suspicious
1,1,23.8,30.0,9.86,0.23,0.285,2,0.01,0.059,Suspicious
1,1,23.58,30.0,10.19,0.241,0.275,2,0.01,0.058,Suspicious
1,1,23.94,30.0,10.07,0.246,0.292,2,0.01,0.058,Suspicious
1,1,23.67,30.0,10.16,0.239,0.278,2,0.005,0.057,Suspicious
1,1,23.61,30.0,9.96,0.235,0.276,2,0.007,0.059,Suspicious
1,1,24.02,30.0,10.27,0.245,0.259,2,0.009,0.059,Suspicious
1,1,23.96,30.0,9.99,0.237,0.28,2,0.01,0.058,Suspicious
1,1,23.59,30.0,9.86,0.244,0.273,2,0.009,0.058,Suspicious
1,1,22.99,30.0,9.98,0.235,0.254,2,0.01,0.057,Suspicious
1,1,23.8,30.0,9.87,0.246,0.29,2,0.009,0.056,Suspicious
1,1,23.65,30.0,9.85,0.258,0.276,2,0.008,0.056,Suspicious
1,1,24.11,30.0,9.86,0.243,0.269,2,0.008,0.057,Suspicious
1,1,23.72,30.0,9.72,0.248,0.269,2,0.009,0.057,Suspicious
1,1,23.51,30.0,9.01,0.278,0.318,2,0.008,0.058,Suspicious
1,1,22.74,30.0,9.64,0.282,0.312,2,0.007,0.059,Suspicious
1,1,22.08,30.0,9.87,0.262,0.31,2,0.009,0.059,Suspicious
1,1,22.03,30.0,9.87,0.25,0.283,2,0.01,0.058,Suspicious
1,1,23.28,30.0,9.97,0.175,0.194,2,0.009,0.058,Suspicious
1,1,23.99,30.0,9.96,0.18,0.277,2,0.009,0.057,Suspicious
1,1,23.55,30.0,10.37,0.248,0.274,2,0.008,0.055,Suspicious
1,1,24.29,30.0,9.42,0.26,0.326,2,0.009,0.056,Suspicious
1,1,23.58,30.0,9.96,0.282,0.311,2,0.006,0.057,Suspicious
1,1,24.33,30.0,10.13,0.262,0.297,2,0.011,0.056,Suspicious
1,1,23.85,30.0,9.9,0.263,0.299,2,0.008,0.057,Suspicious
1,1,23.36,30.0,9.91,0.261,0.306,2,0.008,0.057,Suspicious
1,1,23.07,30.0,9.62,0.26,0.298,2,0.008,0.057,Suspicious
1,1,23.9,30.0,9.84,0.272,0.301,2,0.01,0.058,Suspicious
1,1,23.92,30.0,10.25,0.282,0.287,2,0.005,0.059,Suspicious
1,1,23.51,30.0,10.22,0.273,0.296,2,0.006,0.059,Suspicious
1,1,23.75,30.0,10.39,0.255,0.305,2,0.006,0.057,Suspicious
1,1,25.7,30.0,10.64,0.256,0.274,2,0.002,0.058,Suspicious
1,1,25.2,30.0,11.21,0.264,0.302,2,0.002,0.059,Suspicious
1,1,26.16,30.0,10.55,0.266,0.277,2,0.005,0.058,Suspicious
1,1,26.74,30.0,11.16,0.284,0.328,2,0.005,0.057,Suspicious
1,1,26.47,30.0,11.33,0.261,0.312,2,0.006,0.056,Suspicious
1,1,27.06,30.0,10.85,0.273,0.32,2,0.003,0.056,Suspicious
1,1,27.48,30.0,11.32,0.291,0.359,2,0.005,0.056,Suspicious
1,1,25.91,30.0,11.4,0.305,0.296,2,0.002,0.054,Suspicious
1,1,27.89,30.0,12.1,0.337,0.297,2,0.006,0.055,Suspicious
1,1,29.77,30.0,13.57,0.326,0.303,2,0.004,0.056,Suspicious
1,1,30.0,30.0,14.21,0.327,0.284,2,0.005,0.053,Suspicious
1,1,35.34,30.0,19.6,0.33,0.236,2,0.006,0.054,Suspicious
1,1,35.4,30.0,21.83,0.322,0.185,2,0.01,0.053,Suspicious
1,1,32.8,30.0,21.92,0.226,0.339,2,0.001,0.055,Suspicious
1,1,25.27,30.0,17.93,0.216,0.308,2,0.002,0.062,Suspicious
1,1,17.29,30.0,11.8,0.081,0.172,2,0.001,0.058,Suspicious
1,1,7.87,30.0,5.38,0.086,0.108,3,0.004,0.085,Suspicious
1,1,-10.71,30.0,-0.49,0.135,0.088,3,0.009,0.089,Suspicious
1,1,-22.31,30.0,-4.29,0.127,0.096,1,0.006,0.093,Suspicious
1,1,-24.99,30.0,-5.53,0.226,0.125,1,0.002,0.081,Suspicious
1,1,-30.66,30.0,-5.43,0.286,0.248,1,0.004,0.072,Suspicious
1,1,-30.77,30.0,-7.59,0.367,0.297,1,0.004,0.064,Suspicious
1,1,-38.8,30.0,-9.42,0.407,0.321,1,0.001,0.062,Suspicious
1,1,-34.36,30.0,-11.89,0.414,0.289,1,0.006,0.064,Suspicious
1,1,-34.77,30.0,-16.15,0.297,0.288,1,0.013,0.059,Suspicious
1,1,-34.43,30.0,-17.99,0.304,0.271,1,0.013,0.053,Suspicious
1,1,-34.46,30.0,-16.41,0.293,0.307,1,0.012,0.057,Suspicious
1,1,-33.5,30.0,-16.55,0.293,0.301,1,0.009,0.058,Suspicious
1,1,-30.53,30.0,-15.23,0.323,0.275,1,0.003,0.058,Suspicious
1,1,-30.63,30.0,-13.68,0.339,0.247,1,0.006,0.061,Suspicious
1,1,-29.23,30.0,-14.22,0.302,0.268,1,0.003,0.058,Suspicious
1,1,-30.39,30.0,-7.34,0.312,0.236,1,0.013,0.062,Suspicious
1,1,-31.24,30.0,-6.21,0.308,0.249,1,0.002,0.059,Suspicious
1,1,-29.7,30.0,-8.14,0.299,0.266,1,0.005,0.061,Suspicious
1,1,-29.16,30.0,-9.45,0.322,0.264,1,0.004,0.059,Suspicious
1,1,-29.84,30.0,-8.97,0.291,0.275,1,0.004,0.059,Suspicious
1,1,-30.2,30.0,-9.76,0.32,0.278,1,0.004,0.059,Suspicious
1,1,-30.82,30.0,-9.48,0.311,0.283,1,0.003,0.058,Suspicious
1,1,-30.38,30.0,-10.6,0.328,0.262,1,0.004,0.059,Suspicious
1,1,-31.48,30.0,-10.26,0.328,0.257,1,0.004,0.06,Suspicious
1,1,-32.49,30.0,-10.65,0.338,0.293,1,0.003,0.06,Suspicious
1,1,-33.64,30.0,-10.51,0.387,0.3,1,0.004,0.061,Suspicious
1,1,-33.12,30.0,-10.93,0.34,0.298,1,0.003,0.059,Suspicious
1,1,-32.7,30.0,-10.81,0.342,0.301,1,0.003,0.061,Suspicious
1,1,-32.14,30.0,-11.27,0.348,0.314,1,0.003,0.062,Suspicious
1,1,-31.75,30.0,-11.31,0.344,0.3,1,0.006,0.058,Suspicious
1,1,-31.51,30.0,-12.04,0.341,0.277,1,0.004,0.059,Suspicious
1,1,-31.61,30.0,-12.86,0.375,0.277,1,0.005,0.057,Suspicious
1,1,-31.56,30.0,-12.84,0.327,0.279,1,0.004,0.056,Suspicious
1,1,-30.82,30.0,-12.63,0.346,0.275,1,0.004,0.057,Suspicious
1,1,-31.81,30.0,-13.03,0.374,0.272,1,0.004,0.058,Suspicious
1,1,-31.87,30.0,-13.3,0.335,0.279,1,0.006,0.058,Suspicious
1,1,-32.62,30.0,-13.37,0.339,0.284,1,0.003,0.057,Suspicious
1,1,-32.61,30.0,-13.33,0.339,0.273,1,0.002,0.057,Suspicious
1,1,-32.72,30.0,-13.18,0.347,0.272,1,0.004,0.058,Suspicious
1,1,-32.72,30.0,-12.87,0.35,0.271,1,0.006,0.06,Suspicious
1,1,-33.03,30.0,-13.19,0.318,0.283,1,0.006,0.059,Suspicious
1,1,-32.55,30.0,-13.22,0.336,0.307,1,0.005,0.06,Suspicious
1,1,-32.8,30.0,-13.45,0.328,0.28,1,0.004,0.06,Suspicious
1,1,-33.14,30.0,-12.93,0.326,0.284,1,0.003,0.062,Suspicious
1,1,-32.26,30.0,-13.12,0.301,0.295,1,0.003,0.058,Suspicious
1,1,-33.82,30.0,-14.0,0.304,0.301,1,0.001,0.059,Suspicious
1,1,-33.48,30.0,-13.51,0.296,0.284,1,0.002,0.059,Suspicious
1,1,-33.71,30.0,-13.16,0.295,0.287,1,0.002,0.058,Suspicious
1,1,-32.93,30.0,-13.3,0.293,0.278,1,0.003,0.058,Suspicious
1,1,-32.57,30.0,-13.62,0.319,0.287,1,0.003,0.057,Suspicious
1,1,-32.76,30.0,-13.71,0.324,0.277,1,0.005,0.058,Suspicious
1,1,-33.19,30.0,-13.9,0.353,0.285,1,0.003,0.057,Suspicious
1,1,-32.93,30.0,-13.95,0.338,0.262,1,0.004,0.057,Suspicious
1,1,-33.73,30.0,-14.06,0.328,0.286,1,0.006,0.056,Suspicious
1,1,-32.81,30.0,-13.71,0.329,0.274,1,0.004,0.057,Suspicious
1,1,-33.07,30.0,-12.42,0.276,0.279,1,0.004,0.061,Suspicious
1,1,-35.2,30.0,-12.89,0.319,0.26,1,0.005,0.062,Suspicious
1,1,-34.47,30.0,-11.56,0.242,0.285,1,0.007,0.062,Suspicious
1,1,-39.04,30.0,-11.22,0.334,0.304,1,0.011,0.058,Suspicious
1,1,-38.3,30.0,-11.9,0.343,0.298,1,0.008,0.055,Suspicious
1,1,-39.48,30.0,-12.4,0.356,0.297,1,0.011,0.06,Suspicious
1,1,-38.23,30.0,-11.89,0.323,0.244,1,0.006,0.065,Suspicious
1,1,-39.03,30.0,-11.1,0.369,0.289,1,0.007,0.061,Suspicious
1,1,-36.93,30.0,-11.35,0.411,0.296,1,0.006,0.064,Suspicious
1,1,-36.04,30.0,-10.54,0.389,0.317,1,0.005,0.06,Suspicious
1,1,-33.36,30.0,-9.87,0.355,0.308,1,0.006,0.056,Suspicious
1,1,-33.82,30.0,-10.95,0.345,0.298,1,0.005,0.056,Suspicious
1,1,-33.2,30.0,-10.28,0.309,0.287,1,0.005,0.059,Suspicious
1,1,-33.4,30.0,-11.46,0.315,0.266,1,0.004,0.06,Suspicious
1,1,-32.93,30.0,-11.55,0.27,0.277,1,0.006,0.062,Suspicious
1,1,-33.63,30.0,-10.95,0.289,0.255,1,0.005,0.06,Suspicious
1,1,-33.25,30.0,-10.67,0.274,0.27,1,0.004,0.062,Suspicious
1,1,-33.2,30.0,-10.56,0.294,0.273,1,0.004,0.06,Suspicious
1,1,-34.9,30.0,-11.12,0.286,0.274,1,0.004,0.06,Suspicious
1,1,-34.28,30.0,-10.86,0.296,0.272,1,0.004,0.061,Suspicious
1,1,-33.98,30.0,-10.8,0.262,0.271,1,0.004,0.06,Suspicious
1,1,-34.1,30.0,-10.74,0.277,0.282,1,0.006,0.061,Suspicious
1,1,-34.23,30.0,-10.97,0.273,0.266,1,0.006,0.06,Suspicious
1,1,-33.92,30.0,-11.15,0.299,0.278,1,0.003,0.059,Suspicious
1,1,-33.75,30.0,-11.39,0.297,0.263,1,0.004,0.057,Suspicious
1,1,-34.53,30.0,-11.5,0.299,0.269,1,0.004,0.058,Suspicious
1,1,-33.98,30.0,-11.3,0.277,0.277,1,0.005,0.059,Suspicious
1,1,-35.61,30.0,-11.77,0.286,0.272,1,0.002,0.06,Suspicious
1,1,-34.02,30.0,-11.36,0.287,0.27,1,0.004,0.058,Suspicious
1,1,-34.24,30.0,-11.54,0.276,0.277,1,0.004,0.058,Suspicious
1,1,-34.97,30.0,-11.42,0.282,0.282,1,0.003,0.06,Suspicious
1,1,-35.07,30.0,-11.36,0.271,0.287,1,0.002,0.059,Suspicious
1,1,-35.66,30.0,-11.49,0.28,0.28,1,0.004,0.059,Suspicious
1,1,-34.84,30.0,-11.79,0.28,0.298,1,0.003,0.058,Suspicious
1,1,-36.67,30.0,-11.89,0.285,0.294,1,0.003,0.06,Suspicious
1,1,-35.53,30.0,-12.45,0.321,0.274,1,0.004,0.057,Suspicious
1,1,-35.44,30.0,-12.82,0.279,0.279,1,0.005,0.057,Suspicious
1,1,-39.54,30.0,-13.99,0.264,0.235,1,0.002,0.063,Suspicious
1,1,-42.48,30.0,-14.43,0.337,0.255,1,0.009,0.063,Suspicious
1,1,-41.32,30.0,-15.32,0.44,0.281,1,0.0,0.062,Suspicious
1,1,-42.12,30.0,-14.74,0.269,0.287,1,0.005,0.061,Suspicious
1,1,-40.14,30.0,-14.55,0.31,0.264,1,0.006,0.062,Suspicious
1,1,-41.48,30.0,-14.32,0.327,0.266,1,0.006,0.062,Suspicious
1,1,-39.79,30.0,-14.23,0.344,0.271,1,0.003,0.062,Suspicious
1,1,-40.56,30.0,-14.46,0.308,0.255,1,0.006,0.062,Suspicious
1,1,-39.75,30.0,-14.7,0.311,0.263,1,0.008,0.061,Suspicious
1,1,-39.8,30.0,-15.14,0.266,0.278,1,0.009,0.061,Suspicious
1,1,-40.31,30.0,-15.15,0.271,0.279,1,0.01,0.061,Suspicious
1,1,-40.72,30.0,-15.28,0.229,0.273,1,0.013,0.061,Suspicious
1,1,-41.03,30.0,-15.19,0.173,0.278,1,0.014,0.058,Suspicious
1,1,-41.16,30.0,-16.01,0.256,0.21,1,0.003,0.061,Suspicious
1,1,-44.22,30.0,-15.74,0.138,0.208,1,0.002,0.061,Suspicious
1,1,-43.62,30.0,-15.68,0.345,0.289,1,0.003,0.058,Suspicious
1,1,-44.22,30.0,-15.67,0.366,0.296,1,0.003,0.059,Suspicious
1,1,-44.62,30.0,-15.79,0.392,0.291,1,0.008,0.06,Suspicious
1,1,-44.65,30.0,-16.0,0.199,0.267,1,0.009,0.059,Suspicious
1,1,-43.99,30.0,-15.62,0.247,0.281,1,0.017,0.06,Suspicious
1,1,-43.08,30.0,-16.15,0.247,0.237,1,0.006,0.062,Suspicious
1,1,-43.14,30.0,-16.16,0.381,0.208,1,0.008,0.06,Suspicious
1,1,-41.27,30.0,-16.52,0.263,0.213,1,0.004,0.06,Suspicious
1,1,-42.07,30.0,-16.38,0.243,0.207,1,0.007,0.061,Suspicious
1,1,-41.31,30.0,-16.41,0.207,0.213,1,0.007,0.06,Suspicious
1,1,-40.62,30.0,-16.06,0.243,0.229,1,0.004,0.06,Suspicious
1,1,-39.37,30.0,-16.06,0.278,0.216,1,0.008,0.061,Suspicious
1,1,-39.52,30.0,-15.94,0.261,0.215,1,0.007,0.061,Suspicious
1,1,-38.31,30.0,-15.22,0.33,0.183,1,0.008,0.063,Suspicious
1,1,-36.88,30.0,-16.08,0.307,0.236,1,0.005,0.063,Suspicious
1,1,-37.95,30.0,-17.37,0.329,0.19,1,0.002,0.06,Suspicious
1,1,-38.03,30.0,-16.53,0.283,0.222,1,0.001,0.06,Suspicious
1,1,-37.36,30.0,-16.56,0.333,0.243,1,0.002,0.062,Suspicious
1,1,-36.96,30.0,-16.73,0.327,0.248,1,0.003,0.061,Suspicious
1,1,-36.72,30.0,-17.1,0.331,0.216,1,0.003,0.06,Suspicious
1,1,-37.82,30.0,-17.27,0.324,0.22,1,0.004,0.059,Suspicious
1,1,-38.6,30.0,-16.35,0.291,0.213,1,0.007,0.057,Suspicious
1,1,-38.66,30.0,-15.32,0.306,0.286,1,0.006,0.059,Suspicious
1,1,-38.44,30.0,-15.08,0.309,0.299,1,0.005,0.062,Suspicious
1,1,-44.0,30.0,-16.39,0.31,0.223,1,0.007,0.059,Suspicious
1,1,-37.87,30.0,-16.79,0.33,0.337,1,0.006,0.054,Suspicious
1,1,-33.23,30.0,-18.34,0.242,0.248,1,0.01,0.056,Suspicious
1,1,-32.96,30.0,-18.99,0.322,0.303,1,0.009,0.056,Suspicious
1,1,-21.74,30.0,-13.88,0.349,0.279,1,0.007,0.053,Suspicious
1,1,-8.62,30.0,-4.55,0.235,0.261,3,0.001,0.043,Suspicious
1,1,-3.43,30.0,-0.53,0.333,0.275,3,0.006,0.04,Suspicious
1,1,-2.5,30.0,-0.02,0.3,0.28,3,0.007,0.041,Suspicious
1,1,-2.0,30.0,0.67,0.34,0.295,3,0.002,0.038,Suspicious
1,1,-1.49,30.0,1.11,0.303,0.301,3,0.002,0.04,Suspicious
1,1,-1.67,30.0,1.09,0.309,0.271,3,0.002,0.042,Suspicious
1,1,-1.63,30.0,1.44,0.3,0.259,3,0.004,0.042,Suspicious
1,1,-0.28,30.0,1.56,0.325,0.265,3,0.003,0.041,Suspicious
1,1,0.84,30.0,2.18,0.347,0.263,3,0.001,0.04,Suspicious
1,1,1.15,30.0,3.12,0.343,0.284,3,0.001,0.04,Suspicious
1,1,1.19,30.0,2.56,0.304,0.281,3,0.003,0.04,Suspicious
1,1,2.94,30.0,3.44,0.311,0.296,3,0.004,0.043,Suspicious
1,1,6.74,30.0,5.15,0.333,0.293,3,0.002,0.038,Suspicious
1,1,7.37,30.0,4.76,0.326,0.293,3,0.006,0.037,Suspicious
1,1,7.12,30.0,4.74,0.329,0.289,3,0.005,0.038,Suspicious
1,1,7.11,30.0,4.9,0.334,0.29,3,0.002,0.038,Suspicious
1,1,6.39,30.0,4.82,0.308,0.262,3,0.002,0.039,Suspicious
1,1,6.55,30.0,4.81,0.323,0.298,3,0.002,0.04,Suspicious
1,1,6.1,30.0,4.66,0.32,0.301,3,0.004,0.04,Suspicious
1,1,6.38,30.0,4.79,0.305,0.288,3,0.002,0.041,Suspicious
1,1,4.09,30.0,2.86,0.282,0.3,3,0.002,0.04,Suspicious
1,1,3.61,30.0,2.59,0.301,0.294,3,0.002,0.04,Suspicious
1,1,3.56,30.0,3.08,0.325,0.282,3,0.003,0.044,Suspicious
1,1,4.18,30.0,3.17,0.316,0.302,3,0.001,0.043,Suspicious
1,1,4.64,30.0,2.92,0.324,0.308,3,0.002,0.042,Suspicious
1,1,4.7,30.0,3.67,0.333,0.298,3,0.002,0.041,Suspicious
1,1,5.21,30.0,5.51,0.349,0.289,3,0.003,0.038,Suspicious
1,1,6.58,30.0,5.85,0.313,0.263,3,0.002,0.04,Suspicious
1,1,10.83,30.0,6.99,0.316,0.273,3,0.004,0.037,Suspicious
1,1,20.78,30.0,9.76,0.297,0.329,2,0.007,0.04,Suspicious
1,1,25.97,30.0,9.87,0.321,0.317,2,0.005,0.036,Suspicious
1,1,28.23,30.0,10.5,0.316,0.228,2,0.004,0.041,Suspicious
1,1,31.83,30.0,12.98,0.334,0.289,2,0.007,0.044,Suspicious
1,1,37.81,30.0,12.37,0.333,0.269,2,0.002,0.045,Suspicious
1,1,35.08,30.0,12.36,0.325,0.365,2,0.002,0.045,Suspicious
1,1,36.8,30.0,12.73,0.316,0.46,2,0.008,0.049,Suspicious
1,1,37.16,30.0,11.08,0.302,0.434,2,0.002,0.047,Suspicious
1,1,36.43,30.0,10.47,0.319,0.434,2,0.003,0.05,Suspicious
1,1,36.68,30.0,10.23,0.31,0.443,2,0.005,0.047,Suspicious
1,1,36.34,30.0,9.55,0.313,0.394,2,0.008,0.046,Suspicious
1,1,33.52,30.0,10.39,0.284,0.356,2,0.008,0.046,Suspicious
1,1,31.63,30.0,10.08,0.295,0.383,2,0.006,0.05,Suspicious
1,1,31.49,30.0,8.44,0.288,0.379,2,0.007,0.048,Suspicious
1,1,27.43,30.0,7.31,0.31,0.352,2,0.006,0.042,Suspicious
1,1,26.96,30.0,6.13,0.296,0.313,2,0.006,0.049,Suspicious
1,1,26.83,30.0,6.56,0.303,0.32,2,0.004,0.046,Suspicious
1,1,27.18,30.0,6.74,0.3,0.314,2,0.007,0.049,Suspicious
1,1,26.9,30.0,6.83,0.305,0.302,2,0.008,0.044,Suspicious
1,1,27.15,30.0,6.54,0.312,0.307,2,0.009,0.044,Suspicious
1,1,27.74,30.0,6.31,0.311,0.291,2,0.009,0.041,Suspicious
1,1,27.4,30.0,5.89,0.31,0.292,2,0.008,0.044,Suspicious
1,1,27.77,30.0,6.75,0.296,0.292,2,0.009,0.044,Suspicious
1,1,28.3,30.0,7.07,0.295,0.256,2,0.006,0.044,Suspicious
1,1,28.14,30.0,6.71,0.229,0.272,2,0.003,0.045,Suspicious
1,1,28.94,30.0,8.22,0.223,0.296,2,0.008,0.043,Suspicious
1,1,28.59,30.0,8.35,0.205,0.274,2,0.008,0.049,Suspicious
1,1,29.69,30.0,9.01,0.222,0.29,2,0.006,0.051,Suspicious
1,1,31.06,30.0,9.0,0.186,0.276,2,0.006,0.061,Suspicious
1,1,33.19,30.0,9.37,0.218,0.23,2,0.005,0.057,Suspicious
1,1,32.95,30.0,8.91,0.2,0.199,2,0.003,0.057,Suspicious
1,1,32.35,30.0,9.38,0.208,0.254,2,0.007,0.056,Suspicious
1,1,31.44,30.0,9.15,0.204,0.194,2,0.006,0.056,Suspicious
1,1,32.43,30.0,9.44,0.203,0.205,2,0.005,0.056,Suspicious
1,1,31.92,30.0,9.37,0.215,0.213,2,0.005,0.056,Suspicious
1,1,33.02,30.0,9.17,0.201,0.224,2,0.005,0.055,Suspicious
1,1,32.27,30.0,9.6,0.222,0.236,2,0.005,0.057,Suspicious
1,1,32.74,30.0,9.93,0.183,0.216,2,0.005,0.059,Suspicious
1,1,34.55,30.0,9.34,0.184,0.202,2,0.005,0.059,Suspicious
1,1,33.87,30.0,9.71,0.145,0.248,2,0.005,0.056,Suspicious
1,1,32.67,30.0,9.31,0.198,0.147,2,0.003,0.057,Suspicious
1,1,34.04,30.0,10.84,0.316,0.366,2,0.002,0.055,Suspicious
1,1,32.71,30.0,11.29,0.354,0.442,2,0.003,0.056,Suspicious
1,1,32.4,30.0,11.24,0.284,0.367,2,0.003,0.055,Suspicious
1,1,35.03,30.0,12.4,0.299,0.343,2,0.007,0.047,Suspicious
1,1,20.68,30.0,8.85,0.285,0.308,2,0.006,0.041,Suspicious
1,1,10.56,30.0,3.46,0.238,0.288,3,0.003,0.044,Suspicious
1,1,-2.58,30.0,0.81,0.275,0.313,3,0.005,0.049,Suspicious
1,1,-4.72,30.0,-0.19,0.286,0.309,3,0.006,0.048,Suspicious
1,1,-5.63,30.0,-1.11,0.308,0.312,3,0.001,0.051,Suspicious
1,1,-3.8,30.0,0.26,0.264,0.279,3,0.005,0.053,Suspicious
1,1,-3.97,30.0,1.05,0.277,0.277,3,0.002,0.06,Suspicious
1,1,-4.83,30.0,0.93,0.262,0.318,3,0.003,0.056,Suspicious
1,1,-4.87,30.0,0.47,0.305,0.279,3,0.004,0.06,Suspicious
1,1,-3.3,30.0,1.15,0.29,0.297,3,0.004,0.063,Suspicious
1,1,-4.47,30.0,-0.37,0.293,0.284,3,0.004,0.057,Suspicious
1,1,-5.14,30.0,-0.71,0.252,0.257,3,0.002,0.06,Suspicious
1,1,-4.59,30.0,0.22,0.268,0.277,3,0.004,0.062,Suspicious
1,1,-4.05,30.0,0.48,0.253,0.267,3,0.003,0.061,Suspicious
1,1,-3.86,30.0,1.11,0.281,0.272,3,0.003,0.067,Suspicious
1,1,-3.43,30.0,1.12,0.357,0.309,3,0.007,0.06,Suspicious
1,1,-4.05,30.0,1.5,0.372,0.329,3,0.003,0.065,Suspicious
1,1,-3.51,30.0,1.45,0.404,0.336,3,0.004,0.066,Suspicious
1,1,-2.35,30.0,0.18,0.39,0.355,3,0.005,0.068,Suspicious
1,1,-2.2,30.0,0.21,0.407,0.363,3,0.003,0.07,Suspicious
1,1,0.04,30.0,0.63,0.402,0.355,3,0.001,0.068,Suspicious
1,1,1.16,30.0,1.19,0.389,0.336,3,0.001,0.063,Suspicious
1,1,2.17,30.0,1.93,0.418,0.333,3,0.003,0.061,Suspicious
1,1,2.53,30.0,2.93,0.397,0.339,3,0.005,0.057,Suspicious
1,1,2.45,30.0,3.63,0.372,0.351,3,0.005,0.054,Suspicious
1,1,2.48,30.0,3.53,0.379,0.33,3,0.004,0.055,Suspicious
1,1,2.59,30.0,3.35,0.39,0.315,3,0.004,0.056,Suspicious
1,1,3.48,30.0,3.48,0.379,0.291,3,0.004,0.056,Suspicious
1,1,4.77,30.0,3.73,0.388,0.298,3,0.006,0.052,Suspicious
1,1,5.28,30.0,3.97,0.384,0.308,3,0.006,0.052,Suspicious
1,1,4.98,30.0,3.64,0.369,0.277,3,0.005,0.053,Suspicious
1,1,5.97,30.0,4.13,0.372,0.279,3,0.004,0.053,Suspicious
1,1,6.11,30.0,3.91,0.354,0.285,3,0.005,0.054,Suspicious
1,1,6.52,30.0,3.82,0.29,0.245,3,0.004,0.055,Suspicious
1,1,6.67,30.0,4.15,0.294,0.268,3,0.006,0.056,Suspicious
1,1,6.53,30.0,4.24,0.283,0.261,3,0.005,0.055,Suspicious
1,1,6.78,30.0,4.43,0.284,0.25,3,0.005,0.055,Suspicious
1,1,6.96,30.0,4.56,0.279,0.234,3,0.005,0.056,Suspicious
1,1,6.98,30.0,4.49,0.272,0.237,3,0.006,0.055,Suspicious
1,1,6.75,30.0,4.04,0.343,0.338,3,0.007,0.055,Suspicious
1,1,6.6,30.0,3.36,0.318,0.327,3,0.004,0.054,Suspicious
1,1,6.4,30.0,3.03,0.322,0.353,3,0.006,0.055,Suspicious
1,1,6.06,30.0,3.41,0.333,0.357,3,0.004,0.055,Suspicious
1,1,5.96,30.0,3.84,0.313,0.383,3,0.004,0.053,Suspicious
1,1,5.91,30.0,4.06,0.328,0.374,3,0.003,0.054,Suspicious
1,1,5.58,30.0,4.05,0.33,0.37,3,0.004,0.054,Suspicious
